episode_number,reward,actual_snd,target_snd,eval_iter
0,-4.59482713714242,2.2972728884220124,1.8837915479012257,0
1,-0.7281536087393761,1.46255780428648,1.405593253603769,0
2,-1.021736080572009,1.3341449174284934,1.2462499361593746,0
3,0.07290295161306858,1.1697568219900132,1.1385914505085097,0
4,1.3621038809418677,1.0730041682720184,1.0592925141637142,0
5,1.833978003114462,1.2858655160665513,1.3155750778486144,0
6,1.8329429937526585,1.548357607126236,1.464783331255118,0
